TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,CFID,CFPARAMS,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLAYOFF_RANKING,SEASON,UNIQUE_ID
1610612741,Chicago Bulls,82,42,40,0.512,49.7,39.5,89.5,0.441,8.1,21.9,0.371,16.9,21.5,0.787,11.3,36.1,47.4,23.4,14.2,6.2,5.9,5.8,19.3,19.2,104.1,-1.5,10,Chicago Bulls,40.4,91.6,0.441,8.1,23.5,0.345,16.7,22.6,0.737,12.1,34.9,47.0,23.1,12.2,8.2,5.8,5.9,19.2,19.3,105.6,0,2015-16,1610612741201516
1610612756,Phoenix Suns,82,23,59,0.28,48.3,37.4,86.1,0.435,9.1,26.0,0.348,17.6,23.4,0.751,11.6,33.5,45.1,20.9,17.3,7.8,3.8,5.5,22.8,21.7,101.5,-6.7,10,Phoenix Suns,39.4,84.3,0.467,9.4,25.0,0.377,20.0,26.7,0.749,10.0,34.0,44.0,22.5,15.0,9.6,5.5,3.8,21.7,22.8,108.2,0,2015-16,1610612756201516
1610612752,New York Knicks,82,32,50,0.39,51.0,38.9,88.7,0.439,7.9,22.7,0.346,18.2,22.6,0.805,10.9,35.9,46.9,21.7,14.2,6.0,6.0,4.4,20.8,19.6,103.9,-2.9,10,New York Knicks,40.1,90.6,0.443,8.1,23.7,0.341,18.5,24.5,0.754,11.5,35.2,46.7,21.9,11.9,7.6,4.4,6.0,19.6,20.8,106.8,0,2015-16,1610612752201516
1610612743,Denver Nuggets,82,33,49,0.402,49.8,38.8,87.9,0.442,8.2,24.4,0.338,19.0,24.8,0.766,11.8,34.1,46.0,23.3,15.1,7.6,5.0,6.5,21.6,21.5,104.9,-3.2,10,Denver Nuggets,40.0,86.7,0.461,9.5,25.5,0.371,18.7,24.6,0.761,10.0,33.9,43.9,24.2,14.1,8.3,6.5,5.0,21.5,21.6,108.1,0,2015-16,1610612743201516
1610612750,Minnesota Timberwolves,82,29,53,0.354,49.9,38.9,83.7,0.464,5.7,16.9,0.338,22.0,27.8,0.792,10.3,32.5,42.8,24.1,15.5,8.2,4.7,5.4,21.3,22.2,105.4,-3.6,10,Minnesota Timberwolves,41.1,87.4,0.471,9.3,26.2,0.355,17.5,23.1,0.757,11.0,32.1,43.1,23.3,15.3,8.0,5.4,4.7,22.2,21.3,109.1,0,2015-16,1610612750201516
1610612749,Milwaukee Bucks,82,33,49,0.402,50.5,40.0,85.8,0.467,5.6,16.3,0.345,17.7,23.7,0.747,10.9,32.6,43.5,24.1,15.9,8.6,6.0,5.9,21.6,20.4,103.4,-4.4,10,Milwaukee Bucks,39.4,86.8,0.454,9.7,27.6,0.352,19.2,25.0,0.768,12.0,32.9,44.9,25.6,16.1,8.6,5.9,6.0,20.4,21.6,107.7,0,2015-16,1610612749201516
1610612747,Los Angeles Lakers,82,17,65,0.207,49.8,36.3,87.7,0.414,8.1,25.4,0.317,20.0,25.6,0.781,11.1,33.4,44.4,18.6,14.2,7.5,4.2,5.8,21.0,19.8,100.7,-9.9,10,Los Angeles Lakers,41.9,88.6,0.473,8.8,25.4,0.347,17.9,24.5,0.731,11.3,36.8,48.1,25.5,13.1,7.8,5.8,4.2,19.8,21.0,110.5,0,2015-16,1610612747201516
1610612764,Washington Wizards,82,41,41,0.5,48.4,39.7,86.2,0.46,8.7,24.3,0.358,16.5,22.7,0.73,9.1,32.9,42.0,24.6,14.5,8.7,4.0,4.4,20.9,20.2,104.5,-0.5,10,Washington Wizards,38.8,84.1,0.462,9.0,24.3,0.371,18.4,23.9,0.769,9.5,35.0,44.5,22.6,16.2,8.1,4.4,4.0,20.2,20.9,105.0,0,2015-16,1610612764201516
1610612744,Golden State Warriors,82,67,15,0.817,47.8,42.7,86.2,0.495,11.9,30.9,0.383,17.6,22.3,0.788,9.3,34.7,44.0,30.1,14.6,9.5,6.7,3.8,19.1,19.2,114.8,11.5,10,Golden State Warriors,38.4,88.3,0.435,8.9,27.5,0.324,17.5,23.0,0.761,11.6,31.5,43.1,22.5,15.4,8.5,3.8,6.7,19.2,19.1,103.3,5,2016-17,1610612744201617
1610612739,Cleveland Cavaliers,82,51,31,0.622,49.6,40.8,86.8,0.47,13.3,34.7,0.384,17.8,23.9,0.748,9.6,35.2,44.7,23.2,14.0,6.7,4.1,4.4,18.5,21.1,112.8,3.3,10,Cleveland Cavaliers,41.6,90.8,0.458,10.6,29.3,0.361,15.8,20.5,0.773,11.2,34.0,45.2,25.2,12.9,7.5,4.4,4.1,21.1,18.5,109.6,4,2016-17,1610612739201617
1610612738,Boston Celtics,82,53,29,0.646,49.4,39.6,87.2,0.454,12.3,34.2,0.359,19.2,23.8,0.807,9.3,33.7,43.0,25.8,13.6,7.7,4.2,5.3,21.1,20.8,110.6,2.7,10,Boston Celtics,39.6,87.9,0.45,9.2,27.6,0.332,19.6,25.5,0.769,11.0,34.6,45.6,23.1,14.3,7.8,5.3,4.2,20.8,21.1,107.9,3,2016-17,1610612738201617
1610612764,Washington Wizards,82,49,33,0.598,49.0,41.8,88.0,0.475,9.3,25.0,0.372,17.5,22.3,0.784,10.4,32.9,43.3,24.1,14.3,8.5,4.1,4.6,21.5,20.0,110.4,1.8,10,Washington Wizards,40.1,86.1,0.466,10.0,27.4,0.364,18.4,24.4,0.751,10.7,32.8,43.5,23.1,15.5,7.5,4.6,4.1,20.0,21.5,108.6,2,2016-17,1610612764201617
1610612762,Utah Jazz,82,51,31,0.622,52.1,40.0,86.0,0.466,10.4,28.1,0.372,18.5,24.7,0.747,10.2,36.6,46.8,21.8,14.8,7.3,5.4,4.1,20.4,21.8,109.0,4.3,10,Utah Jazz,39.3,88.7,0.443,8.9,24.7,0.358,17.3,22.4,0.769,9.8,33.7,43.5,19.3,13.1,7.9,4.1,5.4,21.8,20.4,104.7,2,2016-17,1610612762201617
1610612761,Toronto Raptors,82,51,31,0.622,50.3,40.8,87.9,0.464,9.2,25.4,0.363,20.5,25.8,0.796,11.1,34.0,45.1,19.3,13.2,8.6,5.1,5.0,21.7,21.2,111.4,4.4,10,Toronto Raptors,38.8,86.4,0.449,10.1,28.5,0.354,19.3,24.8,0.78,10.6,33.3,43.9,22.7,15.3,7.0,5.0,5.1,21.2,21.7,107.0,2,2016-17,1610612761201617
1610612745,Houston Rockets,82,55,27,0.671,47.7,39.9,86.3,0.462,14.2,39.9,0.357,20.1,26.3,0.766,10.8,33.1,43.9,25.0,15.0,8.1,4.2,4.9,19.7,20.2,114.1,5.7,10,Houston Rockets,40.7,87.9,0.463,9.9,28.8,0.343,17.1,21.9,0.778,10.6,33.0,43.6,23.9,14.9,8.4,4.9,4.2,20.2,19.7,108.4,2,2016-17,1610612745201617
1610612757,Portland Trail Blazers,82,41,41,0.5,49.3,40.1,87.3,0.459,10.5,28.1,0.375,18.7,24.0,0.78,10.3,34.0,44.3,21.4,13.9,7.1,5.0,5.3,21.5,20.1,109.4,-0.5,10,Portland Trail Blazers,39.7,87.4,0.455,9.4,25.4,0.37,21.1,26.9,0.785,10.3,34.3,44.6,20.9,13.0,7.8,5.3,5.0,20.1,21.5,110.0,1,2016-17,1610612757201617
1610612760,Oklahoma City Thunder,82,47,35,0.573,48.9,40.0,88.5,0.452,8.5,26.1,0.327,19.4,26.1,0.745,12.4,34.8,47.2,21.2,15.2,8.0,5.0,5.6,21.2,21.0,107.9,0.8,10,Oklahoma City Thunder,39.7,86.4,0.459,8.9,25.1,0.356,18.8,24.6,0.764,9.3,31.9,41.2,21.7,13.9,8.6,5.6,5.0,21.0,21.2,107.2,1,2016-17,1610612760201617
1610612737,Atlanta Hawks,82,43,39,0.524,49.1,38.6,85.5,0.451,9.0,26.4,0.341,18.3,25.2,0.728,10.4,34.5,44.9,24.0,16.0,8.3,4.9,5.2,18.4,21.9,104.5,-0.9,10,Atlanta Hawks,39.3,88.4,0.444,11.0,30.9,0.357,15.8,20.5,0.772,10.8,33.6,44.5,23.7,15.6,9.1,5.2,4.9,21.9,18.4,105.4,1,2016-17,1610612737201617
1610612741,Chicago Bulls,82,41,41,0.5,50.0,40.0,90.2,0.444,7.9,23.1,0.34,18.6,23.3,0.798,12.6,35.3,47.9,23.4,14.0,8.1,5.0,4.8,18.4,19.5,106.5,0.4,10,Chicago Bulls,40.9,89.6,0.456,9.2,26.8,0.345,15.1,19.6,0.77,10.6,34.1,44.7,24.5,13.9,7.6,4.8,5.0,19.5,18.4,106.1,1,2016-17,1610612741201617
1610612747,Los Angeles Lakers,82,26,56,0.317,48.4,39.6,88.0,0.45,9.0,25.9,0.346,17.2,22.8,0.754,11.5,32.4,43.8,21.1,15.3,8.3,3.9,5.4,20.9,18.7,105.3,-6.9,10,Los Angeles Lakers,41.8,86.6,0.483,10.2,27.6,0.37,18.4,24.1,0.762,10.4,34.4,44.8,25.9,14.6,8.6,5.4,3.9,18.7,20.9,112.2,0,2016-17,1610612747201617
1610612756,Phoenix Suns,82,24,58,0.293,47.7,39.3,87.3,0.45,7.4,22.3,0.332,20.1,25.9,0.776,11.7,32.6,44.3,19.3,15.2,8.1,4.8,5.2,24.4,21.9,106.1,-5.6,10,Phoenix Suns,39.7,85.0,0.467,9.9,25.9,0.382,22.5,28.7,0.783,10.1,33.3,43.4,21.9,14.7,8.0,5.2,4.8,21.9,24.4,111.7,0,2016-17,1610612756201617
1610612751,Brooklyn Nets,82,20,62,0.244,47.2,37.1,83.5,0.444,10.5,31.0,0.338,19.0,24.1,0.788,8.6,34.4,43.0,21.0,16.2,7.1,4.6,5.5,20.6,20.0,103.6,-6.6,10,Brooklyn Nets,40.8,89.0,0.458,9.7,26.7,0.366,18.9,24.5,0.772,10.8,35.4,46.2,22.6,13.0,9.3,5.5,4.6,20.0,20.6,110.2,0,2016-17,1610612751201617
1610612766,Charlotte Hornets,82,36,46,0.439,50.0,39.0,88.2,0.442,10.4,29.6,0.351,20.1,24.6,0.815,9.1,36.0,45.0,23.8,11.9,7.2,4.9,5.7,17.1,20.6,108.4,0.2,10,Charlotte Hornets,40.8,89.4,0.456,12.0,32.5,0.369,14.6,18.9,0.776,9.2,36.7,45.9,25.4,13.5,6.8,5.7,4.9,20.6,17.1,108.2,0,2016-17,1610612766201617
1610612758,Sacramento Kings,82,32,50,0.39,50.3,39.2,85.1,0.461,9.3,24.8,0.376,18.7,24.2,0.775,9.0,33.5,42.6,23.3,15.2,7.9,4.1,5.3,21.1,20.8,106.6,-4.0,10,Sacramento Kings,39.9,86.3,0.462,11.3,31.1,0.364,19.5,25.1,0.778,10.4,34.0,44.4,24.5,14.5,8.8,5.3,4.1,20.8,21.1,110.6,0,2016-17,1610612758201617
1610612742,Dallas Mavericks,82,33,49,0.402,51.6,38.7,88.0,0.44,11.5,32.3,0.355,15.8,19.8,0.801,8.4,32.8,41.2,22.2,12.7,8.0,4.0,3.7,20.4,20.7,104.7,-3.1,10,Dallas Mavericks,39.6,84.5,0.469,10.3,27.0,0.38,18.4,23.8,0.772,9.5,38.1,47.6,22.7,16.0,7.0,3.7,4.0,20.7,20.4,107.8,0,2016-17,1610612742201617
1610612753,Orlando Magic,82,29,53,0.354,49.6,39.3,89.3,0.44,8.8,26.8,0.328,16.4,21.9,0.747,10.1,34.2,44.3,22.8,13.7,7.3,5.0,5.2,19.8,19.2,103.7,-6.7,10,Orlando Magic,41.4,88.6,0.467,9.9,27.0,0.367,17.8,23.3,0.766,10.0,36.7,46.7,24.2,13.4,7.8,5.2,5.0,19.2,19.8,110.5,0,2016-17,1610612753201617
1610612755,Philadelphia 76ers,82,28,54,0.341,48.5,37.8,85.5,0.442,10.2,29.9,0.34,17.0,22.1,0.771,9.9,33.1,43.0,23.8,16.7,8.5,5.1,5.5,21.9,19.7,102.7,-5.7,10,Philadelphia 76ers,39.7,86.1,0.461,8.9,25.0,0.357,20.2,26.1,0.773,10.8,34.3,45.1,22.7,15.2,8.6,5.5,5.1,19.7,21.9,108.4,0,2016-17,1610612755201617
1610612752,New York Knicks,82,31,51,0.378,49.7,40.6,90.8,0.447,8.8,25.3,0.348,17.1,21.7,0.788,12.3,34.1,46.4,22.4,14.3,7.3,5.7,4.7,20.9,19.0,107.1,-3.8,10,New York Knicks,40.8,89.6,0.455,10.1,28.9,0.348,19.2,24.9,0.771,11.9,34.0,45.9,22.4,13.3,7.7,4.7,5.7,19.0,20.9,110.9,0,2016-17,1610612752201617
1610612740,New Orleans Pelicans,82,34,48,0.415,48.7,39.3,87.2,0.45,9.4,26.9,0.35,16.7,22.3,0.75,8.6,35.2,43.8,22.9,12.9,7.8,5.5,4.3,18.2,19.3,104.7,-2.1,10,New Orleans Pelicans,40.2,89.3,0.45,10.6,29.9,0.353,15.8,20.8,0.762,10.7,37.8,48.5,23.5,14.0,7.4,4.3,5.5,19.3,18.2,106.8,0,2016-17,1610612740201617
1610612750,Minnesota Timberwolves,82,31,51,0.378,50.3,41.1,88.0,0.467,7.6,21.9,0.349,20.2,25.2,0.799,11.9,32.3,44.2,24.7,14.6,8.3,4.7,5.2,20.9,21.4,110.0,-1.2,10,Minnesota Timberwolves,41.2,86.8,0.475,10.3,28.1,0.366,18.4,23.9,0.768,10.2,31.9,42.1,24.1,14.9,8.0,5.2,4.7,21.4,20.9,111.2,0,2016-17,1610612750201617
1610612765,Detroit Pistons,82,37,45,0.451,50.2,41.4,92.3,0.449,8.0,24.3,0.33,14.4,20.1,0.719,11.5,36.0,47.5,22.0,12.3,7.3,3.9,4.3,18.6,18.2,105.3,-1.2,10,Detroit Pistons,39.8,86.6,0.46,9.7,26.6,0.366,17.1,21.9,0.78,8.3,36.3,44.6,24.4,13.3,7.0,4.3,3.9,18.2,18.6,106.5,0,2016-17,1610612765201617
1610612748,Miami Heat,82,41,41,0.5,50.2,40.7,89.4,0.455,10.3,28.1,0.365,15.8,22.5,0.706,11.1,34.3,45.4,22.1,14.0,7.5,6.0,5.1,21.3,19.4,107.4,1.1,10,Miami Heat,39.5,87.7,0.45,8.1,23.7,0.343,19.3,24.6,0.782,10.6,34.8,45.4,20.5,14.2,7.1,5.1,6.0,19.4,21.3,106.3,0,2016-17,1610612748201617
1610612738,Boston Celtics,82,55,27,0.671,49.6,39.3,87.3,0.45,11.8,31.2,0.377,16.4,21.2,0.771,9.6,36.0,45.6,23.1,14.4,7.6,4.7,4.6,20.3,19.7,106.8,3.7,10,Boston Celtics,38.4,87.3,0.44,9.6,28.4,0.339,16.7,21.9,0.763,9.9,35.1,45.0,21.8,14.5,7.4,4.6,4.7,19.7,20.3,103.1,3,2017-18,1610612738201718
1610612745,Houston Rockets,82,65,17,0.793,48.9,39.3,85.5,0.46,15.5,43.0,0.362,19.9,25.5,0.781,9.1,35.0,44.1,21.9,14.1,8.7,4.9,4.5,19.8,20.7,114.1,8.6,10,Houston Rockets,40.2,86.9,0.462,10.3,29.3,0.351,14.9,19.9,0.746,8.8,33.9,42.7,22.7,14.8,7.5,4.5,4.9,20.7,19.8,105.4,3,2017-18,1610612745201718
1610612755,Philadelphia 76ers,82,52,30,0.634,47.7,40.4,85.5,0.472,10.9,29.5,0.369,16.9,22.5,0.752,10.8,36.1,46.9,26.8,16.3,8.2,5.1,5.0,21.8,20.1,108.5,4.4,10,Philadelphia 76ers,37.6,86.6,0.434,10.0,29.2,0.342,18.9,25.3,0.745,9.9,31.8,41.7,21.5,14.1,8.4,5.0,5.1,20.1,21.8,104.0,2,2017-18,1610612755201718
1610612740,New Orleans Pelicans,82,48,34,0.585,47.3,41.5,85.8,0.483,9.9,27.4,0.362,15.7,20.3,0.772,8.4,34.6,43.1,26.0,14.5,7.8,5.7,4.1,18.6,19.8,108.5,1.3,10,New Orleans Pelicans,40.5,89.3,0.454,10.6,29.7,0.355,15.6,19.9,0.784,10.5,33.7,44.2,23.1,14.0,7.9,4.1,5.7,19.8,18.6,107.2,2,2017-18,1610612740201718
1610612759,San Antonio Spurs,82,47,35,0.573,50.2,40.7,89.0,0.457,8.8,25.1,0.352,16.8,21.8,0.772,10.8,35.3,46.1,23.7,13.7,8.0,5.8,4.0,17.9,20.6,107.1,3.0,10,San Antonio Spurs,39.8,87.8,0.453,9.5,27.4,0.348,14.9,19.7,0.759,9.6,34.7,44.3,22.7,14.7,7.9,4.0,5.8,20.6,17.9,104.1,1,2017-18,1610612759201718
1610612757,Portland Trail Blazers,82,49,33,0.598,49.4,40.3,89.2,0.452,10.6,28.9,0.366,17.2,21.5,0.8,10.4,36.2,46.6,20.0,13.9,7.2,5.3,5.2,20.0,19.6,108.4,2.7,10,Portland Trail Blazers,39.4,88.1,0.447,9.9,27.3,0.364,17.0,22.6,0.755,9.5,34.5,44.0,20.7,13.0,7.5,5.2,5.3,19.6,20.0,105.7,1,2017-18,1610612757201718
1610612750,Minnesota Timberwolves,82,47,35,0.573,49.6,42.1,88.5,0.476,8.2,23.1,0.357,19.9,24.8,0.804,10.6,32.5,43.1,23.3,12.8,8.6,4.3,4.8,18.7,21.4,112.5,2.3,10,Minnesota Timberwolves,41.3,86.9,0.475,11.1,30.4,0.366,16.4,21.1,0.779,10.1,32.9,42.9,24.6,15.5,6.6,4.8,4.3,21.4,18.7,110.2,1,2017-18,1610612750201718
1610612764,Washington Wizards,82,43,39,0.524,49.1,40.5,86.8,0.467,10.1,26.9,0.375,17.0,22.1,0.772,10.2,33.5,43.7,25.5,14.8,8.0,4.4,4.7,21.6,20.3,108.1,0.6,10,Washington Wizards,39.5,85.5,0.462,10.3,29.6,0.349,18.2,23.9,0.761,10.0,33.2,43.1,22.6,15.1,7.9,4.7,4.4,20.3,21.6,107.5,1,2017-18,1610612764201718
1610612754,Indiana Pacers,82,48,34,0.585,49.5,41.9,88.8,0.472,9.3,25.2,0.369,15.4,19.7,0.779,9.9,33.6,43.5,22.8,13.6,9.0,4.3,5.4,19.4,19.0,108.5,1.4,10,Indiana Pacers,40.5,87.2,0.465,10.9,31.3,0.349,15.2,20.1,0.757,10.5,33.7,44.2,23.9,15.9,7.2,5.4,4.3,19.0,19.4,107.1,1,2017-18,1610612754201718
1610612763,Memphis Grizzlies,82,22,60,0.268,50.1,38.3,86.3,0.444,9.6,27.4,0.352,17.3,22.0,0.786,9.9,32.3,42.3,22.5,15.6,7.8,5.0,5.4,24.2,21.3,103.6,-6.5,10,Memphis Grizzlies,38.7,83.8,0.462,11.1,30.2,0.368,21.5,27.9,0.769,9.9,34.4,44.3,23.1,15.4,8.4,5.4,5.0,21.3,24.2,110.0,0,2017-18,1610612763201718
1610612747,Los Angeles Lakers,82,35,47,0.427,47.6,39.9,86.7,0.461,9.8,28.5,0.345,16.3,22.8,0.714,10.5,35.0,45.5,23.3,15.5,7.6,4.6,5.3,20.8,20.1,106.0,-1.5,10,Los Angeles Lakers,40.3,88.2,0.456,10.2,29.5,0.346,16.8,22.0,0.761,10.0,33.9,44.0,23.1,14.0,8.2,5.3,4.6,20.1,20.8,107.5,0,2017-18,1610612747201718
1610612746,LA Clippers,82,42,40,0.512,48.3,40.4,85.8,0.471,9.5,26.9,0.354,19.1,25.7,0.743,10.2,33.9,44.1,22.4,14.7,7.7,4.6,5.7,20.1,22.1,109.4,0.0,10,LA Clippers,40.4,88.1,0.459,10.8,30.3,0.356,17.8,22.8,0.782,10.7,33.1,43.8,24.7,14.1,8.6,5.7,4.6,22.1,20.1,109.4,0,2017-18,1610612746201718
1610612752,New York Knicks,82,29,53,0.354,49.2,41.4,89.3,0.464,8.4,23.7,0.352,15.2,19.3,0.787,10.7,34.1,44.8,23.7,15.0,6.8,5.2,4.8,20.9,18.7,106.3,-3.6,10,New York Knicks,40.1,87.8,0.457,11.4,30.9,0.368,18.3,23.7,0.774,10.4,33.5,43.9,24.4,13.6,8.3,4.8,5.2,18.7,20.9,109.9,0,2017-18,1610612752201718
1610612765,Detroit Pistons,82,39,43,0.476,49.6,40.2,89.3,0.45,11.1,29.7,0.373,15.1,20.3,0.745,10.4,34.5,44.9,23.4,13.8,7.9,4.0,5.0,18.9,18.9,106.6,-0.2,10,Detroit Pistons,40.2,87.6,0.459,11.4,31.7,0.359,15.0,19.4,0.776,9.5,35.5,45.0,25.9,15.2,7.5,5.0,4.0,18.9,18.9,106.8,0,2017-18,1610612765201718
1610612753,Orlando Magic,82,25,57,0.305,48.7,39.3,87.0,0.452,10.4,29.7,0.351,15.7,20.7,0.757,8.9,33.3,42.2,23.7,14.7,7.7,4.9,5.0,19.5,19.2,104.7,-4.9,10,Orlando Magic,41.4,88.6,0.468,10.1,27.9,0.362,16.6,21.5,0.773,10.7,35.7,46.4,24.7,14.4,7.9,5.0,4.9,19.2,19.5,109.6,0,2017-18,1610612753201718
1610612743,Denver Nuggets,82,46,36,0.561,49.1,41.2,87.7,0.47,11.6,31.3,0.371,17.3,22.6,0.767,11.1,33.9,45.1,25.4,15.1,7.7,5.0,4.8,18.9,21.0,111.4,1.5,10,Denver Nuggets,41.8,87.9,0.476,11.0,29.2,0.378,15.2,20.6,0.738,9.9,32.3,42.2,25.1,14.0,8.1,4.8,5.0,21.0,18.9,109.9,0,2017-18,1610612743201718
1610612756,Phoenix Suns,82,21,61,0.256,47.5,38.0,86.1,0.442,9.2,27.6,0.334,17.5,23.7,0.741,10.2,33.5,43.6,21.0,15.5,6.9,4.5,5.9,21.8,20.7,102.8,-9.3,10,Phoenix Suns,41.3,87.7,0.471,10.8,28.9,0.373,18.6,24.3,0.766,10.3,35.0,45.4,23.0,13.2,8.6,5.9,4.5,20.7,21.8,112.0,0,2017-18,1610612756201718
1610612742,Dallas Mavericks,82,24,58,0.293,49.8,39.3,88.5,0.444,12.1,33.8,0.36,14.7,19.2,0.763,8.4,34.1,42.5,23.3,12.7,7.3,3.9,4.6,19.8,20.2,105.4,-3.1,10,Dallas Mavericks,40.4,86.3,0.469,11.0,30.3,0.363,16.7,22.0,0.757,9.1,38.0,47.1,24.2,14.1,7.5,4.6,3.9,20.2,19.8,108.5,0,2017-18,1610612742201718
1610612758,Sacramento Kings,82,27,55,0.329,50.3,40.4,89.9,0.45,9.4,25.0,0.375,12.8,17.4,0.735,9.9,32.8,42.7,22.5,14.3,8.2,4.3,4.9,20.9,18.1,103.1,-7.3,10,Sacramento Kings,40.4,86.0,0.47,12.4,32.9,0.377,17.1,22.4,0.765,9.5,36.2,45.6,24.7,14.9,8.1,4.9,4.3,18.1,20.9,110.4,0,2017-18,1610612758201718
1610612741,Chicago Bulls,82,27,55,0.329,48.7,38.8,89.3,0.435,11.1,31.2,0.355,14.6,19.3,0.759,9.7,35.2,44.9,23.6,14.1,7.7,3.5,5.2,19.3,17.5,103.4,-7.1,10,Chicago Bulls,41.2,87.2,0.472,12.1,32.8,0.37,16.0,20.3,0.787,8.5,37.4,45.9,26.0,13.6,7.2,5.2,3.5,17.5,19.3,110.5,0,2017-18,1610612741201718
1610612766,Charlotte Hornets,82,36,46,0.439,48.6,39.3,87.3,0.45,10.1,27.4,0.369,20.3,27.2,0.747,10.2,35.6,45.8,21.7,12.8,6.9,4.6,5.0,17.3,22.6,109.0,0.3,10,Charlotte Hornets,41.4,88.4,0.468,11.4,30.3,0.375,14.6,18.3,0.795,8.5,35.5,44.0,24.9,13.7,6.7,5.0,4.6,22.6,17.3,108.7,0,2017-18,1610612766201718
1610612737,Atlanta Hawks,82,24,58,0.293,48.6,38.6,86.5,0.446,11.3,31.4,0.36,16.0,20.4,0.785,9.2,33.2,42.3,24.0,15.7,7.9,4.3,5.6,19.8,20.5,104.4,-5.5,10,Atlanta Hawks,41.1,87.6,0.469,11.7,31.0,0.377,16.0,20.8,0.772,10.4,34.3,44.7,26.3,15.3,8.8,5.6,4.3,20.5,19.8,110.0,0,2017-18,1610612737201718
1610612749,Milwaukee Bucks,82,60,22,0.732,46.4,41.7,87.6,0.476,12.9,36.7,0.353,17.2,22.3,0.773,8.9,38.9,47.8,25.0,13.3,7.2,5.7,4.6,18.8,19.4,113.5,8.5,10,Milwaukee Bucks,38.9,89.9,0.433,12.6,34.9,0.361,14.6,19.9,0.733,9.5,34.0,43.5,23.8,12.8,6.5,4.6,5.7,19.4,18.8,105.0,3,2018-19,1610612749201819
1610612757,Portland Trail Blazers,82,53,29,0.646,48.0,42.0,89.8,0.467,10.9,30.5,0.359,18.8,23.1,0.814,11.7,35.9,47.6,22.8,13.7,6.6,5.0,5.1,20.2,20.5,113.7,4.2,10,Portland Trail Blazers,40.8,89.3,0.457,10.6,29.5,0.359,17.4,22.6,0.77,10.2,32.3,42.5,23.0,12.3,7.3,5.1,5.0,20.5,20.2,109.5,3,2018-19,1610612757201819
1610612745,Houston Rockets,82,53,29,0.646,48.8,39.6,88.1,0.449,16.3,45.8,0.356,19.5,24.6,0.791,10.3,32.1,42.4,21.4,13.5,8.6,5.0,4.5,22.2,20.2,114.9,4.8,10,Houston Rockets,40.8,87.4,0.466,10.2,30.1,0.34,18.4,23.9,0.768,11.1,34.7,45.8,23.7,15.2,7.5,4.5,5.0,20.2,22.2,110.1,2,2018-19,1610612745201819
1610612738,Boston Celtics,82,49,33,0.598,47.8,41.7,89.6,0.465,12.5,34.2,0.365,15.5,19.3,0.802,9.7,34.4,44.1,26.0,12.7,8.5,5.3,3.8,20.2,19.3,111.3,4.4,10,Boston Celtics,39.1,87.2,0.448,11.4,33.2,0.344,17.3,22.6,0.764,10.3,35.2,45.4,23.4,15.0,6.7,3.8,5.3,19.3,20.2,106.9,2,2018-19,1610612738201819
1610612743,Denver Nuggets,82,54,28,0.659,48.7,42.5,91.2,0.466,11.2,31.8,0.351,16.0,21.2,0.755,12.0,35.0,47.0,27.7,13.6,7.8,4.5,5.0,20.3,20.7,112.1,4.0,10,Denver Nuggets,40.1,87.5,0.458,11.0,32.3,0.339,16.9,22.5,0.753,9.9,33.2,43.0,24.9,13.7,7.5,5.0,4.5,20.7,20.3,108.1,2,2018-19,1610612743201819
1610612746,LA Clippers,82,48,34,0.585,46.8,39.9,84.7,0.471,9.7,25.0,0.388,21.9,27.6,0.792,9.4,34.6,44.0,23.2,14.1,6.6,4.5,5.9,22.6,23.2,111.4,0.8,10,LA Clippers,40.4,88.4,0.457,10.0,29.2,0.343,19.8,25.5,0.777,10.9,33.3,44.3,23.3,12.8,8.0,5.9,4.5,23.2,22.6,110.6,1,2018-19,1610612746201819
1610612754,Indiana Pacers,82,48,34,0.585,48.7,41.9,88.1,0.475,9.6,25.7,0.374,16.0,21.3,0.752,9.4,34.2,43.6,26.3,13.9,8.8,5.0,5.2,19.7,20.3,109.4,3.4,10,Indiana Pacers,39.2,87.2,0.45,11.5,32.5,0.354,16.0,21.2,0.756,10.6,33.6,44.2,24.8,15.9,7.5,5.2,5.0,20.3,19.7,106.0,1,2018-19,1610612754201819
1610612753,Orlando Magic,82,42,40,0.512,48.6,40.8,89.8,0.454,11.5,32.4,0.356,15.1,19.4,0.782,10.1,35.7,45.8,25.8,13.3,6.7,5.5,4.5,18.8,18.9,108.2,0.7,10,Orlando Magic,40.3,88.3,0.456,10.5,30.4,0.347,16.4,21.1,0.778,9.1,35.9,45.0,23.3,13.1,7.1,4.5,5.5,18.9,18.8,107.5,1,2018-19,1610612753201819
